,no,date,group,campaign_id,order_info,address,payment
139,B0S500LXM0,2020-10-10 14:30:23,울트라콜,2200631,잡채밥 외 1,인천 남동구 구월2동 ****,15000
138,B0S500OZWU,2020-10-10 15:23:53,울트라콜,2200633,차돌짬뽕밥 외 1,인천 미추홀구 문학동 ****,16500
137,B0S500PLMI,2020-10-10 15:36:08,울트라콜,2200628,차돌짬뽕,인천 남동구 구월1동 ****,11000
136,B0S500PVAY,2020-10-10 15:45:22,울트라콜,2200631,삼선짬뽕,인천 남동구 구월2동 ****,10000
135,B0S500SA47,2020-10-10 16:24:34,울트라콜,2200625,바 셋트(탕수육+차돌짬뽕1+콜라),인천 남동구 구월1동 ****,20000
134,B0S500TD1R,2020-10-10 16:42:33,울트라콜,2200619,싱글요리세트,인천 남동구 구월2동 ****,15000
133,B0S501212O,2020-10-10 18:02:59,울트라콜,2200631,간짜장,인천 남동구 구월2동 ****,15000
132,B0S5015KCJ,2020-10-10 18:26:35,울트라콜,2200635,4셋트(탕수육+짜장+고기짬뽕+콜라),인천 미추홀구 문학동 ****,23000
131,B0S501A51V,2020-10-10 18:59:29,울트라콜,2200625,차돌짬뽕,인천 미추홀구 주안6동 ****,10000
130,B0S501AC7P,2020-10-10 19:00:00,울트라콜,2200620,차돌짬뽕,인천 남구 관교동 ****,10000
129,B0S501EVHO,2020-10-10 19:42:10,울트라콜,2200625,옛날고기짬뽕 외 2,인천 남동구 구월1동 ****,10500
128,B0S6004N4D,2020-10-11 09:37:05,울트라콜,2200619,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 남동구 구월2동 ****,31000
127,B0S6005AZB,2020-10-11 10:13:06,울트라콜,2200631,짜장 외 1,인천 남동구 구월1동 ****,15500
126,B0S6005T3W,2020-10-11 10:26:09,울트라콜,2200620,가 셋트(탕수육+짜장1+콜라),인천 남동구 구월1동 ****,16000
125,B0S6006TMQ,2020-10-11 10:56:17,울트라콜,2200621,삼선고추짬뽕 외 1,인천 미추홀구 주안8동 ****,15500
124,B0S6007LSV,2020-10-11 11:11:11,울트라콜,2200617,간짜장 외 2,인천 남동구 구월1동 ****,15500
123,B0S600AHP0,2020-10-11 11:47:11,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월1동 ****,20000
122,B0S600BO7D,2020-10-11 11:59:35,울트라콜,2200620,냉짬뽕 외 1,인천 남동구 구월1동 ****,16500
121,B0S600CTRE,2020-10-11 12:11:39,울트라콜,2200635,옛날고기짬뽕 외 1,인천 남동구 구월3동 ****,10000
120,B0S600E8IB,2020-10-11 12:24:50,울트라콜,2200617,탕볶밥,인천 남동구 구월1동 ****,10500
119,B0S600EGQY,2020-10-11 12:28:36,울트라콜,2200635,7셋트(탕수육+쟁반짜장2인+콜라) 외 1,인천 미추홀구 문학동 ****,30500
118,B0S600GIS5,2020-10-11 12:49:31,울트라콜,2200622,짬뽕밥 외 1,인천 남동구 구월1동 ****,17500
117,B0S600H05T,2020-10-11 12:53:48,울트라콜,2200622,간짜장 외 1,인천 남동구 구월1동 ****,16500
116,B0S600HSA4,2020-10-11 13:02:25,울트라콜,2200628,볶음밥 외 1,인천 남동구 구월1동 ****,17000
115,B0S600JC2B,2020-10-11 13:17:45,울트라콜,2200628,쟁반짜장 외 1,인천 남동구 구월1동 ****,15000
114,B0S600K9SH,2020-10-11 13:30:47,울트라콜,2200619,간짜장 외 1,인천 남동구 간석1동 ****,32000
113,B0S600L4YA,2020-10-11 13:38:35,울트라콜,2200625,옛날고기짬뽕 외 2,인천 남동구 구월1동 ****,10500
112,B0S600LJQA,2020-10-11 13:44:12,울트라콜,2200620,짜장 외 1,인천 남동구 구월1동 ****,10500
111,B0S600O733,2020-10-11 14:18:54,울트라콜,2200621,잡채밥 외 1,인천 미추홀구 주안8동 ****,17000
110,B0S600QOGJ,2020-10-11 14:51:05,울트라콜,2200620,나 셋트(탕수육+짬뽕1+콜라),인천 남동구 구월1동 ****,17000
109,B0S600RKK5,2020-10-11 15:04:38,울트라콜,2200620,옛날고기짬뽕밥 외 1,인천 남동구 구월1동 ****,10000
108,B0S600WD7P,2020-10-11 16:11:50,울트라콜,2200617,불짬뽕 외 1,인천 남동구 구월1동 ****,10000
107,B0S600Y92U,2020-10-11 16:35:03,울트라콜,2200620,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,21000
106,B0S600ZQ90,2020-10-11 16:53:48,울트라콜,2200622,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월1동 ****,21000
105,B0S6015Z1S,2020-10-11 17:42:15,울트라콜,2200625,나 셋트(탕수육+짬뽕1+콜라),인천 남동구 간석1동 ****,17000
104,B0S601A9P2,2020-10-11 18:10:22,울트라콜,2200619,짬짜면 외 1,인천 남동구 간석1동 ****,10000
103,B0S601DUMH,2020-10-11 18:32:23,울트라콜,2200625,14셋트(탕수육+차돌짬뽕2+콜라) 외 1,인천 남동구 구월3동 ****,50000
102,B0S601J9R4,2020-10-11 19:08:37,울트라콜,2200635,바 셋트(탕수육+차돌짬뽕1+콜라) 외 1,인천 미추홀구 문학동 ****,30000
101,B0S601ORKX,2020-10-11 19:57:38,울트라콜,2200628,짬뽕밥 외 1,인천 남동구 구월1동 ****,15000
100,B0S7004W14,2020-10-12 10:52:59,울트라콜,2200628,차돌짬뽕,인천 남동구 구월1동 ****,10000
99,B0S7005MU5,2020-10-12 11:13:31,울트라콜,2200625,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 간석1동 ****,20000
98,B0S7007NVW,2020-10-12 11:41:31,울트라콜,2200620,탕짜면,인천 남동구 구월1동 ****,10000
97,B0S7007T0N,2020-10-12 11:44:15,울트라콜,2200620,탕짜면 외 1,인천 남동구 구월1동 ****,11000
96,B0S7008ZVF,2020-10-12 12:02:02,울트라콜,2200628,가 셋트(탕수육+짜장1+콜라),인천 남동구 구월1동 ****,16000
95,B0S700A09S,2020-10-12 12:17:19,울트라콜,2200628,간짜장,인천 남동구 구월1동 ****,13000
94,B0S700BC0K,2020-10-12 12:36:39,울트라콜,2200625,차돌짬뽕,인천 남동구 간석1동 ****,20000
93,B0S700C8JE,2020-10-12 12:53:26,울트라콜,2200619,짜장 외 1,인천 남동구 간석2동 ****,23000
92,B0S700JMFL,2020-10-12 15:50:04,울트라콜,2200635,삼선짬뽕밥,인천 남동구 구월3동 ****,11000
91,B0S700LB0K,2020-10-12 16:32:35,울트라콜,2200628,불짬뽕 외 1,인천 남동구 구월1동 ****,25000
90,B0S700P1HJ,2020-10-12 17:39:47,울트라콜,2200620,삼선짬뽕 외 1,인천 남동구 구월1동 ****,13000
89,B0S700RAL2,2020-10-12 18:06:21,울트라콜,2200622,사 셋트(탕수육+쟁반짜장1인+콜라) 외 1,인천 남동구 구월1동 ****,27000
88,B0S700RIVT,2020-10-12 18:06:56,울트라콜,2200628,싱글요리세트,인천 남동구 구월1동 ****,17000
87,B0S700W69M,2020-10-12 18:49:21,울트라콜,2200617,삼선간짜장,인천 남동구 구월1동 ****,10000
86,B0S700WHIO,2020-10-12 18:51:28,울트라콜,2200631,1셋트(탕수육+짜장2+콜라) 외 1,인천 남동구 구월2동 ****,24500
85,B0S700WPRG,2020-10-12 18:53:13,울트라콜,2200622,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,20000
84,B0S700Y58U,2020-10-12 19:05:58,울트라콜,2200619,볶음밥 외 3,인천 남동구 간석1동 ****,38000
83,B0S8003F8M,2020-10-13 09:46:28,울트라콜,2200622,차돌짬뽕,인천 남동구 구월1동 ****,10000
82,B0S8003EIM,2020-10-13 09:47:15,울트라콜,2200625,옛날고기짬뽕 외 1,인천 남동구 간석1동 ****,10000
81,B0S8003MLQ,2020-10-13 09:57:53,울트라콜,2200631,옛날고기짬뽕 외 1,인천 남동구 구월1동 ****,10000
80,B0S8003N33,2020-10-13 10:07:54,울트라콜,2200617,삼선짬뽕밥,인천 남동구 구월1동 ****,11000
79,B0S8003U86,2020-10-13 10:09:39,울트라콜,2200620,3셋트(탕수육+짬뽕2+콜라) 외 1,인천 남동구 구월1동 ****,22000
78,B0S8004A69,2020-10-13 10:38:03,울트라콜,2200622,라 셋트(탕수육+삼선짬뽕1+콜라),인천 남동구 구월1동 ****,20000
77,B0S8004EDP,2020-10-13 10:43:50,울트라콜,2200620,볶짜면 외 1,인천 남동구 구월1동 ****,19000
76,B0S8008LJ1,2020-10-13 11:50:59,울트라콜,2200622,탕수육,인천 남동구 구월1동 ****,17000
75,B0S80090U7,2020-10-13 11:59:29,울트라콜,2200625,차돌짬뽕,인천 남동구 간석1동 ****,10000
74,B0S8009MHO,2020-10-13 12:05:07,울트라콜,2200633,쟁반짜장,,14000
73,B0S8009M92,2020-10-13 12:08:22,울트라콜,2200635,A 세트(양장피+짜장+짬뽕),,30000
72,B0S800AR2J,2020-10-13 12:22:12,울트라콜,2200622,차 세트(탕수육+냉짬뽕1+콜라),인천 남동구 구월1동 ****,19000
71,B0S800EL5K,2020-10-13 13:29:27,울트라콜,2200619,차돌짬뽕,인천 남동구 간석2동 ****,10000
70,B0S800FIMV,2020-10-13 13:52:30,울트라콜,2200628,옛날고기짬뽕 외 2,인천 남동구 구월1동 ****,20500
69,B0S800GCO2,2020-10-13 14:13:02,울트라콜,2200620,옛날고기짬뽕밥 외 1,인천 남동구 구월1동 ****,10000
68,B0S800OETV,2020-10-13 17:27:29,울트라콜,2200625,짬뽕 외 2,인천 남동구 구월3동 ****,36500
67,B0S800QOH1,2020-10-13 17:54:04,울트라콜,2200622,싱글요리세트,인천 남동구 구월1동 ****,16000
66,B0S800UXX2,2020-10-13 18:34:28,울트라콜,2200620,사 셋트(탕수육+쟁반짜장1인+콜라),인천 남동구 구월1동 ****,19000
65,B0S800X0E2,2020-10-13 18:49:02,울트라콜,2200628,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 남동구 구월1동 ****,36000
64,B0S800ZBCC,2020-10-13 19:09:05,울트라콜,2200617,차돌짬뽕,인천 남동구 구월1동 ****,10000
63,B0S800ZPDT,2020-10-13 19:13:18,울트라콜,2200633,B 셋트(고추잡채+짜장+짬뽕),인천 남동구 구월3동 ****,30000
62,B0S8011JCL,2020-10-13 19:30:17,울트라콜,2200619,삼선짬뽕 외 1,인천 남동구 간석2동 ****,21000
61,B0S801302F,2020-10-13 19:47:37,울트라콜,2200633,탕짬면 외 1,인천 남동구 간석1동 ****,13000
291,B0SA003OQ9,2020-10-15 09:50:34,울트라콜,2200628,차돌짬뽕 외 1,인천 남동구 구월1동 ****,11000
290,B0SA003QG9,2020-10-15 09:57:41,울트라콜,2200635,차돌짬뽕,인천 미추홀구 관교동 ****,10000
289,B0SA003VRT,2020-10-15 10:09:22,울트라콜,2200622,가 셋트(탕수육+짜장1+콜라),인천 남동구 구월1동 ****,16000
288,B0SA004EHV,2020-10-15 10:36:10,울트라콜,2200631,우동 외 1,인천 남동구 구월2동 ****,19000
287,B0SA004807,2020-10-15 10:36:36,울트라콜,2200617,삼선고추짬뽕,인천 남동구 구월1동 ****,10000
286,B0SA005EYO,2020-10-15 11:05:26,울트라콜,2200633,간짜장 외 2,인천 남동구 구월3동 ****,19500
285,B0SA005UN8,2020-10-15 11:13:03,울트라콜,2200620,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월1동 ****,20000
284,B0SA0075T3,2020-10-15 11:29:32,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월2동 ****,20000
283,B0SA008BH7,2020-10-15 11:44:39,울트라콜,2200628,탕짬면,인천 남동구 구월1동 ****,10000
282,B0SA008CIF,2020-10-15 11:46:34,울트라콜,2200620,짬짜면 외 1,인천 남동구 구월1동 ****,14000
281,B0SB00F3Q9,2020-10-16 13:34:01,울트라콜,2200620,옛날고기짬뽕밥 외 1,인천 남동구 구월1동 ****,11000
280,B0SB00HAZE,2020-10-16 14:24:21,울트라콜,2200628,간짜장 외 1,인천 남동구 구월1동 ****,14000
279,B0SB00HMO3,2020-10-16 14:33:41,울트라콜,2200617,3셋트(탕수육+짬뽕2+콜라),인천 남동구 구월1동 ****,23000
278,B0SB00LSFN,2020-10-16 16:20:03,울트라콜,2200628,삼선고추짬뽕 외 1,인천 남동구 구월1동 ****,16500
277,B0SB00NNOO,2020-10-16 16:59:05,울트라콜,2200625,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 간석1동 ****,20000
276,B0SB00Q0ZZ,2020-10-16 17:28:27,울트라콜,2200628,차돌짬뽕,인천 남동구 구월1동 ****,10000
275,B0SB00UL7Q,2020-10-16 18:10:08,울트라콜,2200617,차돌짬뽕 외 3,인천 남동구 구월1동 ****,48500
274,B0SB00VE0F,2020-10-16 18:16:07,울트라콜,2200617,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,21000
273,B0SB00XAL0,2020-10-16 18:28:38,울트라콜,2200631,5셋트(탕수육+짜장+차돌짬뽕+콜라),인천 남동구 구월2동 ****,24000
272,B0SB0118MR,2020-10-16 18:57:44,울트라콜,2200628,짬뽕밥 외 1,인천 남동구 구월1동 ****,25500
271,B0SB0163AH,2020-10-16 19:35:06,울트라콜,2200620,옛날고기짬뽕 외 1,인천 남동구 구월1동 ****,15000
270,B0SB0189SH,2020-10-16 19:54:11,울트라콜,2200617,짬뽕,인천 남동구 구월1동 ****,13000
269,B0SC004KKO,2020-10-17 09:46:32,울트라콜,2200633,나 셋트(탕수육+짬뽕1+콜라) 외 1,인천 남동구 구월3동 ****,20000
268,B0SC004UN4,2020-10-17 09:57:24,울트라콜,2200625,바 셋트(탕수육+차돌짬뽕1+콜라),인천 미추홀구 주안4동 ****,20000
267,B0SC00658C,2020-10-17 10:50:03,울트라콜,2200628,5셋트(탕수육+짜장+차돌짬뽕+콜라),인천 남동구 구월1동 ****,24000
266,B0SC008UHV,2020-10-17 11:34:39,울트라콜,2200617,짜장 외 1,인천 남동구 구월1동 ****,13000
265,B0SC0095EY,2020-10-17 11:37:45,울트라콜,2200620,불짜장 외 1,인천 남동구 구월1동 ****,15500
264,B0SC009LEA,2020-10-17 11:43:33,울트라콜,2200635,짜장 외 1,인천 미추홀구 문학동 ****,14000
263,B0SC00C9ZH,2020-10-17 12:13:39,울트라콜,2200619,삼선간짜장 외 1,인천 남동구 간석1동 ****,18500
262,B0SC00FMVA,2020-10-17 12:50:30,울트라콜,2200631,차돌짬뽕 외 1,인천 남동구 구월2동 ****,11000
261,B0SC00ISPJ,2020-10-17 13:26:48,울트라콜,2200635,6셋트(탕수육+볶음밥2+콜라),인천 남동구 구월3동 ****,24000
260,B0SC00JGCK,2020-10-17 13:41:16,울트라콜,2200625,싱글요리세트 외 1,인천 남동구 간석1동 ****,24000
259,B0SC00KDG9,2020-10-17 13:51:20,울트라콜,2200620,싱글요리세트,인천 남동구 구월1동 ****,17000
258,B0SC00L5DK,2020-10-17 14:04:42,울트라콜,2200620,라 셋트(탕수육+삼선짬뽕1+콜라) 외 1,인천 남동구 구월1동 ****,26500
257,B0SC00LYW0,2020-10-17 14:18:46,울트라콜,2200617,가 셋트(탕수육+짜장1+콜라) 외 1,인천 남동구 구월1동 ****,24500
256,B0SC00MEOS,2020-10-17 14:22:28,울트라콜,2200620,매콤탕수육 외 1,인천 남동구 구월1동 ****,35000
255,B0SC00OM4D,2020-10-17 15:01:21,울트라콜,2200635,5셋트(탕수육+짜장+차돌짬뽕+콜라),인천 미추홀구 관교동 ****,25000
254,B0SC00Q7U8,2020-10-17 15:27:30,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),,21000
